Sigla,Código,Município,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,
RS,4322376,Unistalda,74.4958836885,66.7483203632,72.190339905,113.2277648012,149.8960438641,97.8130547694,60.6224935313,40.5014264571,41.887029772,43.3693353344,41,44.3137221568,53.8818561019,57.2806042092,47.9492204266,41.8333171782,43.1381192605,50.7892135418,98.3814589219,101.1364409119,134.566789690994,359.441612719914,447.156967896188,459.971230959951,344.664987945955,
RS,4322400,Uruguaiana,413.113536818,413.0052322469,461.6382262345,479.552886217,772.6600199186,539.410228508,413.580122536,331.6054291178,345.567995619,361.0497166588,238,292.6552067438,266.8434778379,387.4396423595,359.2503130425,396.3878250653,782.829987756,913.5939255176,481.9520279331,559.0597705961,549.876842580455,459.805179907943,487.143119833059,484.094166628072,331.666194114851,
RS,4322509,Vacaria,914.2676634498,836.4398895505,1018.2637418179,992.408056199,1084.8146679656,934.977729414,1035.9710561243,825.2165640643,267.6115790989,243.952511256,225,219.7222056941,196.7115381497,189.3442194693,199.173684849,102.8688127332,599.492980899,578.2627324944,439.2029416158,505.6822045593,443.278836629158,315.094920241483,288.932194640614,360.617445072601,1639.42363409265,
RS,4322525,Vale Verde,180.5960816691,83.435400454,56.9923736092,99.9068512952,74.1753619122,94.9362002174,102.3846557417,97.4565574125,76.7928879153,78.0648036019,60,60.9313679656,51.3160534304,62.0539878933,51.6376219979,82.2950501866,114.1891392189,165.2179235698,128.832862874,134.8485878825,126.651096179759,140.042186773993,171.983449190842,73.5953969535921,88.6281397575313,
RS,4322533,Vale do Sol,182.85353269,154.3554908398,140.5811882359,139.8695918133,139.0788035854,129.458454842,121.2449870628,,,,,,,50.9160926304,59.7521054547,33.6038121595,66.610331211,88.1162259039,131.7608824847,105.6313938413,158.313870224699,193.25821774811,240.346870244201,183.98849238398,48.0561468907503,
RS,4322541,Vale Real,27.0894122504,14.6011950793,13.2982205089,14.9860276944,15.4532003983,12.9458454842,13.4716652292,12.656695768,15.1258718621,15.179267367,20,12.9248356291,11.9737458004,16.7068428944,15.4912865994,20.5737625466,40.6005828334,4.8953458836,52.7043529939,31.4646705059,26.3856450374499,70.0210933869963,67.0735451844282,62.5560874105533,56.72200944482,
RS,4322558,Vanini,54.1788245007,56.3188953065,39.8946615264,69.9347959067,44.8142811552,79.1135001811,76.7884918064,48.0954439179,53.5223158198,60.7170694681,75,61.8545705105,58.1581938877,60.4628599986,70.8173101685,35.6611884142,29.1816689115,28.1482388304,26.9377804191,28.0934558089,24.8025063352029,17.7386769913724,15.4785104271757,1.63545326563538,0.787805686733612,
RS,4322608,Venâncio Aires,297.983534754,544.4159879619,486.3349214653,491.2086855347,483.6851724691,451.6661646708,423.0102881964,,,,,,29.934364501,31.822557894,354.0865508427,438.9069343284,713.6821201179,685.3484236971,761.2850988007,512.9865030696,721.911248224628,1050.31640080494,1032.760612391,626.37860073835,412.022374161679,
RS,4322707,Vera Cruz,182.85353269,168.9566859191,159.5786461057,151.525391131,149.8960438641,139.5274457742,134.7166522918,113.9102619107,104.71757443,94.3283043523,83,80.3186214092,87.2372908316,92.2854178926,86.3085967679,41.1475250933,58.363337823,162.7702506281,189.735670778,146.085970206,155.147592820205,107.365676526728,95.0208556779399,153.323743653317,115.019630263107,
RS,4322806,Veranópolis,110.6151000223,156.4413758512,56.9923736092,139.8695918133,173.0758444618,201.3798186429,210.1579775752,168.3340537124,116.3528604778,103.0021714192,100,96.936267218,86.3820232744,38.1870694728,46.4738597981,56.9207430457,174.4556293622,217.842891818,213.7454315863,161.2564363428,58.5761319831387,104.098025502001,156.934897386643,90.3587929263547,51.9951753244184,
RS,4322855,Vespasiano Correa,47.4064714381,50.0612402722,75.9898314789,74.9301384715,120.5349631074,109.3204729776,118.5506540169,55.6894613785,75.6293593105,54.211669168,59,58.1617603308,54.7371236591,42.1648892096,28.0318519417,8.9152971035,26.6441324844,24.4767294178,39.8210667065,39.8927072486,38.5230417546768,32.2097029580183,27.9473104935118,17.1722592891715,13.7865995178382,
RS,4322905,Viadutos,121.9023551266,54.2330102951,64.591356757,63.2743391535,66.448761713,79.1135001811,75.4413252835,75.9401746071,75.6293593105,74.8121034518,53,36.9281017973,61.5792641164,31.822557894,20.6550487992,22.6311388013,95.1576160157,91.7877353166,43.3346902394,43.8257910618,37.9953288539278,191.390988591123,209.38984938985,235.505270251495,204.041672864005,
RS,4323002,Viamão,264.121769441,266.9932814524,277.3628848982,427.934346381,458.9600518316,424.3360464264,319.2784659317,289.8383330839,283.9009795657,282.9849130569,263,240.0326616826,224.9353675364,222.757905258,159.3389478792,133.7294565532,166.8430200809,187.2469800458,258.8369335922,348.9207211459,268.60586648124,277.750337101752,475.964195635654,165.589643145582,131.95745252788,
RS,4323101,Vicente Dutra,146.7343163561,141.8401807716,131.0824593012,141.5347060014,132.897523426,119.3894639098,114.509154448,105.0505748733,96.5728741965,92.1598375856,84,77.5490137744,71.8424748025,54.8939123672,64.9158676545,61.7212876399,97.060768336,32.4316664785,31.0370078742,33.7121469706,34.3013385486848,36.8777758504847,48.1553657734356,33.9356552619341,31.9061303127113,
RS,4323200,Victor Graeff,67.7235306259,79.2636304312,45.5938988873,91.5812803539,61.8128015935,87.7440638372,94.3016566043,69.6118267233,69.8117162867,73.7278700685,90,74.7794061396,76.9740801455,72.3963192089,57.5390645119,33.6038121595,28.5472848047,27.536320595,14.6400980539,14.6085970206,11.6096838164779,7.93572391719292,7.73925521358787,8.1772663281769,0.393902843366806,
RS,4323309,Vila Flores,67.7235306259,87.6071704765,100.6865267095,193.1532458375,241.0699262145,284.8086006522,309.8483002713,31.6417394197,34.9058581433,30.3585347341,30,28.6192788929,26.5132942724,31.822557894,22.1304094277,22.6311388013,152.8865697319,68.5348423697,71.4436785028,70.2336395221,74.9352319063576,93.8282651385751,85.1318073494666,48.6547346526525,27.1792961923096,
RS,4323358,Vila Lângaro,67.7235306259,75.0918604086,68.3908483311,69.9347959067,63.3581216333,66.1676546969,74.0941587605,55.6894613785,48.8682014007,53.1274357846,50,43.3905196119,28.2238293867,11.1378952629,11.8028850281,10.2868812733,81.8355497735,95.4592447292,73.7860941915,70.7955086383,66.4918254943736,46.6807289246642,55.8946209870235,52.743367816741,42.541507083615,
RS,4323408,Vila Maria,74.4958836885,106.3801355787,87.3883062009,136.5393634369,78.8113220316,69.0445092492,79.4828248521,53.1581222251,54.6858444245,55.2959025514,68,56.3153552409,58.1581938877,56.4850402619,30.2448928845,19.8879704618,23.4722119505,22.6409747114,19.9105333532,16.8560734853,15.8313870224699,10.7365676526728,14.1886345582444,13.4924894414919,1.18170853010042,
RS,4323457,Vila Nova do Sul,38.3766673547,35.4600451929,36.0951699525,68.2696817183,61.8128015935,92.0593456654,101.0374892188,96.1908878356,95.4093455918,63.9697696182,71,67.3937857801,68.4214045738,67.6229355248,59.0144251404,72.0081689132,117.9954438595,132.1743388559,117.1207844309,252.8411022797,463.331926857619,253.476358060927,225.72827706298,98.1271959381228,259.581973778725,
RS,4323507,Vista Alegre,15.802157146,14.6011950793,13.2982205089,14.9860276944,15.4532003983,14.3842727601,13.4716652292,12.656695768,12.7988146526,11.926567217,11,10.1552279943,9.4079431289,9.5467673682,11.8028850281,12.344257528,51.3851126485,37.3270123621,35.1362353293,46.6351366427,92.8774705318235,84.9589266428889,73.5229245290848,41.7040582737022,16.5439194214058,
RS,4323606,Vista Alegre do Prata,42.8915693964,41.7177002269,45.5938988873,46.623197271,43.2689611155,43.1528182807,44.4564952564,45.5641047642,48.8682014007,23.8531344339,16,15.6944432639,15.3948160291,15.911278947,14.7536062851,13.0300496129,13.956450349,14.6860376507,15.225701976,15.732335253,24.8025063352029,26.141208197812,40.8460691828249,26.1672522501661,17.3317251081395,
RS,4323705,Vista Gaúcha,54.1788245007,47.9753552611,56.9923736092,61.6092249654,58.7221615138,43.1528182807,40.4149956875,32.9074089965,31.415272329,27.105834584,23,12.9248356291,11.1184782432,11.1378952629,10.3275243996,8.2295050187,9.5157616016,9.1787735317,12.8832862874,12.3611205559,11.6096838164779,11.6701822311661,14.1886345582444,122.658994922653,94.5366824080334,
RS,4323754,Vitória das Missões,178.3386306482,125.1531006809,125.3832219403,123.2184499308,80.3566420716,79.1135001811,72.7469922376,60.7521396857,70.9752448914,66.1382363849,73,88.6274443136,65.8556019023,57.2806042092,55.3260235692,60.3497034701,82.4699338803,93.6234900229,93.6966275447,93.8321424016,70.1858157996166,59.7513330235702,53.3148692491609,40.4774683244756,41.3597985535146,
RS,4323770,Westfalia,,29.2023901589,28.4961868047,31.6371695769,33.9970408764,25.8916909685,25.5961639355,25.3133915357,25.5976293051,21.6846676672,21,20.3104559885,22.2369564865,22.2757905258,22.8680897419,17.8305942071,22.203443737,20.8052200051,24.0097608083,24.1603719956,23.2193676329559,19.1390988591123,24.937600132672,17.1722592891715,16.5439194214058,
RS,4323804,Xangri-lá,,,,1.6651141883,1.5453200397,1.4384272761,1.3471665229,1.2656695768,1.1635286048,2.1684667667,2,1.8464050899,1.7105351143,1.5911278947,2.2130409428,34.2896042444,58.9977219297,17.7456288279,12.8832862874,10.6755132074,8.44340641198395,7.46891662794627,6.44937934465656,4.49749648049729,5.51463980713528,
RS,4399919,Santa Cristina do Pinhal,,,,,,,,,,,,,,,,,,,,,,,,,,
RS,4399929,Santa Izabel,,,,,,,,,,,,,,,,,,,,,,,,,,
SC,4200051,Abdon Batista,74.4958836885,77.1777454198,85.4885604139,123.2184499308,140.6241236252,122.2663184618,75.4413252835,78.4715137607,98.8999314061,93.2440709689,89,90.4738494035,68.4214045738,56.4850402619,36.8840157128,31.5464359049,103.4046094037,64.2514147216,61.4884118262,39.3308381324,35.8844772509318,56.0168747095971,45.575614035573,48.6547346526525,47.2683412040167,
SC,4200101,Abelardo Luz,180.5960816691,168.9566859191,151.9796629579,149.8602769429,92.7192023902,60.4139455928,51.1923278709,58.2208005322,48.8682014007,45.5378021011,34,35.0816967075,42.7633778586,38.9826334202,34.67097477,37.032772584,53.2882649688,21.4171382405,20.4961372754,26.4078484603,27.4410708389479,27.0748227763052,20.638013902901,20.4431658204422,20.4829478550739,
SC,4200200,Agrolândia,94.8129428763,87.6071704765,102.5862724965,104.90219386,84.992602191,79.1135001811,67.358326146,86.0655312213,52.358787215,97.5810045024,83,76.6258112295,76.9740801455,71.6007552615,88.5216377107,65.1502480644,69.7822517449,91.7877353166,45.677105928,84.2803674266,79.1569351123496,70.0210933869963,64.4937934465656,30.6647487306634,42.541507083615,
SC,4200309,Agronômica,33.861765313,41.7177002269,32.2956783786,38.2976263298,41.7236410755,43.1528182807,107.7733218335,93.6595486822,62.830544658,97.5810045024,110,83.088229044,76.9740801455,71.6007552615,77.4564329968,24.0027229711,38.0630464063,45.8938676583,42.1634823951,40.4545763647,36.9399030524298,32.676510247265,30.0971036083973,12.2658994922653,50.4195639509512,
SC,4200408,Água Doce,67.7235306259,68.8342053744,74.090085692,88.2510519775,91.1738823505,80.5519274573,52.5394943938,62.0178092625,66.3211304723,61.8013028515,63,66.4705832352,51.3160534304,52.5072205251,24.3434503704,18.516386292,46.9444239011,18.3575470633,19.9105333532,19.6654190662,21.1085160299599,19.605906148359,16.3384276731299,17.9899859219892,18.9073364816067,
SC,4200507,Águas de Chapecó,90.2980408345,104.2942505673,96.8870351356,104.90219386,88.0832422708,71.9213638012,74.0941587605,69.6118267233,63.9940732628,60.7170694681,94,81.2418239541,75.2635450312,22.2757905258,30.9825731987,32.9180200746,132.5862783152,26.3124841241,17.5681176646,25.284110228,20.5808031292109,17.7386769913724,20.638013902901,40.0686050080668,36.2390615897461,
SC,4200556,Águas Frias,11.2872551043,12.5153100682,15.1979662958,14.9860276944,16.9985204383,38.8375364525,14.8188317522,16.4537044983,16.2894004669,17.3477341338,18,11.0784305392,17.9606187006,21.4802265785,23.6057700562,6.8579208489,,12.2383647089,1.1712078443,1.6856073485,1.58313870224699,35.0105466934982,21.9278897718323,4.49749648049729,7.09025118060251,
SC,4200606,Águas Mornas,47.4064714381,56.3188953065,121.5837303662,146.5300485662,134.4428434657,113.6357548057,121.2449870628,,104.71757443,97.5810045024,95,85.8578366788,87.2372908316,108.1966968396,121.7172518522,91.2103472901,398.3932190525,396.5230165676,146.9865844607,144.9622319737,11.6096838164779,13.070604098906,7.73925521358787,2.86204321486191,3.15122274693445,
SC,4200705,Alfredo Wagner,237.0323571907,312.8827517021,265.9644101763,333.0228376506,285.8842073698,217.2025186792,269.4333045838,,244.3410070033,227.6890105056,233,210.4901802448,212.1063541788,465.4049091998,1004.7205880161,822.9505018657,588.7084510839,577.0388960235,373.0296984123,496.1304295843,299.213214724681,168.050624128791,161.664442239391,61.3294974613267,71.6903174927587,
SC,4200754,Alto Bela Vista,9.0298040835,10.4294250568,34.1954241656,63.2743391535,58.7221615138,48.9065273847,45.8036617793,39.2357568803,41.887029772,40.1166351843,28,26.7728738031,36.7765049584,39.7781973675,35.4086550843,18.516386292,39.9661987266,88.1162259039,88.4261922453,67.9861630574,63.8532609906286,100.363567188028,156.074980140689,90.3587929263547,77.9927629866276,
SC,4200804,Anchieta,200.9131408569,187.7296510213,106.3857640706,114.8928789896,97.3551625097,87.7440638372,119.8978205398,56.9551309554,55.8493730293,39.032401801,39,38.7745068872,59.8687290021,63.645115788,73.7680314256,58.2923272155,81.2011656667,63.6394964862,60.9028079041,60.6818645471,58.0484190823897,51.3488018171306,58.4743727248861,41.7040582737022,24.0280734453752,
SC,4200903,Angelina,18.0596081669,20.8588501136,39.8946615264,36.6325121417,35.5423609163,28.7685455205,30.9848300271,,29.0882151194,271.05834584,364,324.0440932716,362.6334442412,391.4174620963,413.8386562974,155.6748032696,1119.6879484516,1092.2740502672,308.0276630532,357.3487578886,161.480147629193,127.90519725358,168.973738830002,91.9942461919901,63.8122606254225,
SC,4201000,Anita Garibaldi,144.4768653353,173.1284559419,178.5761039754,221.4601870377,312.154648047,198.5029640909,222.2824762815,124.035618525,74.4658307058,63.9697696182,77,69.24019087,60.7239965593,125.6991036813,120.2418912237,154.3032190998,222.03443737,188.4708165167,114.1927648201,112.3738232354,110.29199625654,61.6185621805568,83.8419314805353,76.8663034848628,77.9927629866276,
SC,4201109,Anitápolis,212.2003959612,246.1344313391,309.6585632766,233.1159863554,222.5260857365,184.1186913308,188.6033132085,,174.5292907166,1084.2333833598,131,115.4003181167,121.4479931185,121.7212839446,119.5042109094,89.1529710354,1157.1166107511,1136.3321632192,439.2029416158,447.2478164769,182.588663659153,102.697603634261,141.886345582444,53.9699577659675,59.0854265050209,
SC,4201208,Antônio Carlos,67.7235306259,83.435400454,100.6865267095,99.9068512952,117.4443230277,93.4977729415,91.6073235584,,81.4470023344,65.0540030016,95,84.9346341339,89.8030935031,94.6721097347,94.4230802247,69.2650005737,241.0659605732,241.0957847649,150.5002079937,144.4003628575,135.622215492492,136.30772846002,204.230345914124,46.2015547541995,27.1792961923096,
SC,4201257,Apiúna,58.6937265425,256.5638563959,28.4961868047,26.6418270121,35.5423609163,37.3991091766,45.8036617793,1037.8490529643,1050.6663301142,1058.2117821592,995,780.1061504686,595.2662197922,656.3402565638,613.7500214606,582.9232721549,485.3038416802,476.6843054107,404.0667062865,327.5696947312,313.989175945653,315.094920241483,353.425988087179,250.633212958622,309.213732042943,
SC,4201273,Arabutã,49.663922459,66.7483203632,79.7893230528,84.9208236008,88.0832422708,79.1135001811,74.0941587605,59.486470109,65.1576018675,78.0648036019,94,99.7058748528,61.5792641164,62.0539878933,64.1781873402,21.2595546315,28.5472848047,44.058112952,53.289956916,44.9495292942,31.6627740449398,144.710259666459,133.717131745879,84.2258431802221,68.932997589191,
SC,4201307,Araquari,24.8319612295,22.9447351247,20.8972036567,16.6511418825,15.4532003983,18.6995545883,18.8603313208,18.9850436517,1.1635286048,1.0842333834,1,0.9232025449,1.7105351143,1.5911278947,70.8173101685,67.8934164039,21.5690596302,47.1177041292,75.5429059579,67.9861630574,41.6893191591708,1.40042186773993,14.1886345582444,12.6747628086742,3.54512559030125,
SC,4201406,Araranguá,76.7533347094,,127.2829677273,191.4881316491,100.4458025894,66.1676546969,61.9696600542,36.7044177268,,,,,53.8818561019,44.5515810516,51.6376219979,27.4316833955,32.9879735521,37.9389305975,174.509968802,97.2033570986,184.699515262149,441.132888338077,313.009877527332,98.1271959381228,151.65259469622,
SC,4201505,Armazém,20.3170591878,20.8588501136,17.0977120828,24.9767128237,24.7251206375,28.7685455205,25.5961639355,22.7820523822,19.7799862812,22.7689010506,32,30.4656839828,29.934364501,39.7781973675,81.8825148824,72.0081689132,35.5255099792,42.8342764811,41.577878473,26.4078484603,49.0772997696567,52.2824163956239,51.1650761342754,43.3395115393376,50.0256611075843,
SC,4201604,Arroio Trinta,65.466079605,62.5765503404,79.7893230528,83.2557094127,151.441363904,142.4043003262,121.2449870628,91.1282095285,44.2140869815,34.6954682675,20,18.4640508987,30.7896320582,28.6403021046,10.3275243996,9.6010891884,50.1163444349,20.1933017696,19.9105333532,19.10354995,20.0530902284619,19.1390988591123,21.4979311488552,28.2115688322103,29.5427132525104,
SC,4201653,Arvoredo,40.6341183755,20.8588501136,30.3959325917,39.9627405181,46.3596011952,86.3056365613,242.4899741253,83.5341920679,80.2834737297,54.211669168,20,16.6176458088,35.9212374013,55.6894763145,51.6376219979,45.2622776026,27.2785165912,12.2383647089,12.2976823652,11.7992514397,12.6651096179759,9.33614578493284,4.29958622977104,12.2658994922653,5.90854265050209,
SC,4201703,Ascurra,15.802157146,16.6870800907,18.9974578697,16.6511418825,20.0891605178,15.8227000363,17.5131647979,31.6417394197,31.415272329,30.3585347341,29,24.0032661683,22.2369564865,25.4580463152,25.8188109989,23.3169308862,100.2326888699,107.0856912027,119.4632001195,124.1730746751,125.595670378261,98.0295307417949,110.499366105116,78.0928934340894,54.752495227986,
SC,4201802,Atalanta,11.2872551043,10.4294250568,13.2982205089,13.320913506,13.9078803586,15.8227000363,16.1659982749,10.1253566143,17.4529290717,16.2635007504,20,18.4640508987,21.3816889293,23.8669184205,25.8188109989,27.4316833955,38.0630464063,36.7150941266,28.1089882634,24.7222411118,11.0819709157289,19.605906148359,18.0582621650384,11.8570361758565,15.3622108913054,
SC,4201901,Aurora,112.8725510432,75.0918604086,106.3857640706,124.8835641189,101.9911226293,79.1135001811,74.0941587605,63.2834788393,63.9940732628,43.3693353344,48,44.3137221568,41.0528427443,38.1870694728,35.4086550843,21.9453467164,30.450437125,27.536320595,28.1089882634,44.9495292942,37.9953288539278,36.4109685612381,33.5367725922141,21.6697557696688,26.7853933489428,
SC,4201950,Balneário Arroio do Silva,81.2682367511,,113.9847472184,183.1625607079,95.8098424699,63.2908001449,59.2753270083,34.1730785731,48.8682014007,54.211669168,57,56.3153552409,34.2107022869,27.8447381573,33.9332944558,21.9453467164,26.0097483776,31.2078300076,42.1634823951,22.4747646471,53.2990029756487,146.110681534199,103.620028137482,24.5317989845307,38.9963814933138,
SC,4202008,Balneário Camboriú,4.5149020417,4.1717700228,3.7994915739,4.9953425648,3.0906400797,4.3152818282,4.0414995688,3.7970087303,2.3270572096,,,,,,,,,,,,,,,,,
SC,4202057,Balneário Barra do Sul,40.6341183755,35.4600451929,34.1954241656,23.3115986356,23.1798005975,24.4532636924,25.5961639355,24.0477219588,,,,,,,49.4245810551,45.2622776026,10.7845298151,36.1031758912,47.4339176945,61.2437336633,1.05542580149799,,,,,
SC,4202073,Balneário Gaivota,121.9023551266,,191.8743244843,261.4229275558,135.9881635057,90.6209183893,86.2186574668,49.3611134945,72.1387734962,79.1490369853,84,83.088229044,122.3032606757,108.1966968396,129.0940549947,76.8087135075,91.3513113751,104.6380182609,184.4652354786,102.8220482604,258.579321367009,576.507002219603,409.320609074203,183.98849238398,317.091788910279,
SC,4202081,Bandeirante,27.0894122504,27.1165051475,26.5964410175,28.3069412002,29.3610807569,27.3301182444,25.5961639355,20.2507132286,18.6164576764,16.2635007504,18,25.8496712581,23.9474916008,19.0935347364,17.7043275421,17.1448021222,43.7725033672,23.2528929469,22.2529490419,23.5985028794,27.4410708389479,28.0084373547985,42.9958622977104,16.3545326563538,18.1195307948731,
SC,4202099,Barra Bonita,27.0894122504,2.0858850114,24.6966952306,24.9767128237,26.2704406772,17.2611273122,26.9433304583,22.7820523822,18.6164576764,17.3477341338,21,19.3872534436,23.9474916008,22.2757905258,20.6550487992,24.0027229711,33.6223576589,6.1191823544,5.8560392215,6.1805602779,7.38798061048596,21.0063280160989,19.3481380339697,7.35953969535921,5.51463980713528,
SC,4202107,Barra Velha,90.2980408345,83.435400454,75.9898314789,59.9441107771,57.1768414739,60.4139455928,60.6224935313,94.925218259,55.8493730293,52.0432024013,66,77.5490137744,68.4214045738,63.645115788,4.4260818855,4.1147525093,0.6343841068,42.8342764811,8.7840588323,,,,0.859917245954208,2.45317989845307,5.90854265050209,
SC,4202131,Bela Vista do Toldo,58.6937265425,8.3435400454,68.3908483311,79.9254810362,74.1753619122,77.6750729052,56.5809939627,68.3461571465,58.1764302389,54.211669168,65,36.0048992524,35.9212374013,33.4136857887,49.4245810551,28.1174754804,38.6974305131,49.5653770709,59.7316000597,61.8056027795,71.7689545018636,69.5542860977497,30.9570208543515,27.3938421993926,32.6939359994449,
SC,4202156,Belmonte,56.4362755216,45.8894702497,36.0951699525,71.599910095,60.2674815536,50.3449546608,53.8866609168,44.2984351874,40.7235011672,37.9481684176,35,38.7745068872,51.3160534304,35.0048136834,41.3100975983,44.5764855177,76.1260928126,37.3270123621,49.190729461,47.1970057589,47.4941610674097,56.0168747095971,68.7933796763366,24.5317989845307,15.7561137346722,
SC,4202206,Benedito Novo,135.4470612518,125.1531006809,66.4911025442,59.9441107771,55.6315214341,47.4681001088,51.1923278709,78.4715137607,77.9564165201,71.5594033017,81,72.0097985048,66.7108694595,71.6007552615,76.7187526826,81.6092581017,140.1988875965,147.472294742,152.2570197601,155.0758760649,150.925889614213,128.372004542827,166.393987092139,116.93490849293,81.9317914202956,
SC,4202305,Biguaçu,13.5447061252,20.8588501136,22.7969494436,23.3115986356,26.2704406772,23.0148364165,21.5546643667,,20.943514886,16.2635007504,29,25.8496712581,28.2238293867,31.822557894,33.1956141415,24.688515056,216.9593645158,210.4998729927,11.1264745209,10.6755132074,11.0819709157289,13.070604098906,15.0485518041986,5.72408642972383,27.5731990356764,
SC,4202404,Blumenau,135.4470612518,33.3741601815,37.9949157395,38.2976263298,40.1783210358,38.8375364525,39.0678291646,316.4173941964,318.8068377091,320.9330814745,286,240.0326616826,153.9481602911,155.9305336806,171.1418329073,161.1611399487,162.4023313335,157.2629865091,140.5449413171,146.085970206,113.985986561783,138.641764906253,94.1609384319857,79.3194833833159,55.5403009147196,
SC,4202438,Bocaina do Sul,90.2980408345,77.1777454198,85.4885604139,153.1905053194,173.0758444618,119.3894639098,148.188317521,82.268522491,81.4470023344,76.9805702185,105,86.7810392237,89.8030935031,143.201510523,199.173684849,329.1802007463,475.7880800786,146.8603765065,98.3814589219,224.7476464708,219.528566711583,350.105466934982,773.925521358787,367.97698476796,531.768838545188,
SC,4202453,Bombinhas,2.2574510209,2.0858850114,1.899745787,1.6651141883,1.5453200397,1.4384272761,1.3471665229,1.2656695768,2.3270572096,2.1684667667,2,2.7696076348,2.5658026715,2.3866918421,2.2130409428,1.3715841698,1.9031523203,,,,,,,,,
SC,4202503,Bom Jardim da Serra,144.4768653353,137.668410749,309.6585632766,367.9902356039,412.6004506364,336.591982589,340.8331302984,118.9729402178,104.71757443,75.8963368352,94,86.7810392237,401.9757518712,286.403021046,265.564913132,205.7376254664,285.4728480472,168.8894329825,114.7783687423,123.6112055589,109.236570455042,100.830374477275,80.8322211196955,77.2751668012717,79.9622772034616,
SC,4202537,Bom Jesus,11.2872551043,12.5153100682,7.5989831478,6.6604567529,6.1812801594,7.1921363802,8.0829991375,7.5940174608,4.6541144191,6.5054003002,6,4.6160127247,5.9868729002,5.5689476315,5.1637621998,6.172128764,36.7942781927,24.4767294178,24.5953647305,33.7121469706,34.3013385486848,39.2118122967179,36.1165243300767,34.7533818947518,35.0573530596457,
SC,4202578,Bom Jesus do Oeste,27.0894122504,25.0306201361,22.7969494436,28.3069412002,27.8157607172,27.3301182444,28.2904969812,12.656695768,15.1258718621,2.1684667667,4,4.6160127247,4.2763377859,3.9778197368,4.4260818855,3.4289604244,14.5908344557,14.0741194152,14.0544941317,16.2942043691,13.7205354194739,10.7365676526728,12.0388414433589,9.81271959381228,10.6353767709038,
SC,4202602,Bom Retiro,203.1705918777,183.5578809987,218.4707655021,271.4136126854,322.9718883259,270.4243278921,270.7804711065,311.3547158893,258.3033502606,1072.3068161429,2025,1495.5881227918,1924.3520036386,1253.0132170764,1600.7662819346,960.1089188433,1823.8543069679,1590.9874121539,1440.5856484998,1393.435408119,1266.51096179759,1365.41132104643,1934.81380339697,1641.58621538151,1843.46530695665,
SC,4202701,Botuverá,81.2682367511,95.9507105219,132.9822050881,266.4182701206,23.1798005975,30.2069727964,431.0932873338,265.7906111251,306.0080230565,104.0864048025,81,92.3202544933,88.947825946,105.8100049976,119.5042109094,13.7158416978,95.1576160157,69.7586788406,70.2724706585,70.7955086383,73.8798061048596,58.8177184450769,38.6962760679393,7.35953969535921,33.4817416861785,
SC,4202800,Braço do Norte,20.3170591878,22.9447351247,36.0951699525,58.278996589,12.3625603186,7.1921363802,13.4716652292,21.5163828054,24.4341007003,14.0950339837,6,3.6928101797,6.8421404574,33.4136857887,37.621696027,59.6639113853,80.56678156,71.5944335469,77.8853216465,80.3472836133,82.8509254175925,84.0253120643956,79.5423452507642,87.4967497114928,85.8708198539637,
SC,4202859,Braço do Trombudo,24.8319612295,29.2023901589,28.4961868047,24.9767128237,21.6344805578,20.1379818642,20.2074978438,16.4537044983,16.2894004669,14.0950339837,14,12.9248356291,11.9737458004,11.9334592103,11.0652047138,12.344257528,14.5908344557,28.1482388304,8.7840588323,8.4280367427,7.91569351123496,8.40253120643956,7.73925521358787,5.72408642972383,7.09025118060251,
SC,4202875,Brunópolis,40.6341183755,37.5459302043,43.6941531003,51.6185398358,37.0876809561,35.9606819005,32.3319965501,41.7670960339,34.9058581433,39.032401801,35,33.2352916176,35.0659698441,33.4136857887,44.2608188553,12.344257528,22.8378278438,3.6715094127,1.7568117665,1.6856073485,1.05542580149799,1.40042186773993,1.28987586893131,1.22658994922653,1.57561137346722,
SC,4202909,Brusque,54.1788245007,43.8035852383,47.4936446745,79.9254810362,92.7192023902,92.0593456654,86.2186574668,60.7521396857,57.0129016341,19.5162009005,18,23.0800636233,21.3816889293,33.4136857887,33.1956141415,20.5737625466,34.2567417657,19.5813835342,35.1362353293,21.3510264147,26.3856450374499,30.3424738010317,27.9473104935118,26.5761155665749,25.9975876622092,
SC,4203006,Caçador,99.327844918,73.0059753972,106.3857640706,113.2277648012,160.713284143,175.4881276747,168.3958153648,134.1609751393,124.4975607112,116.0129720195,53,85.8578366788,79.5398828171,73.9874471036,329.005420158,144.0163378265,234.7221195054,108.3095276736,106.5799138321,102.2601791442,132.983650988747,128.838811832073,141.886345582444,151.279427071273,364.360130114295,
SC,4203105,Caibi,18.0596081669,22.9447351247,22.7969494436,24.9767128237,23.1798005975,17.2611273122,22.9018308897,17.7193740751,8.1447002334,7.5896336835,7,7.3856203595,6.8421404574,161.4994813121,128.3563746805,118.6420306856,165.5742518673,553.7860030767,527.0435299389,569.1734146873,622.173509983068,560.168747095971,526.699313146952,168.451686360444,147.713566262552,
